      8316.48  1.98737e-15
      8318.67  1.84617e-15
      8320.84  1.72182e-15
      8323.02  1.86199e-15
      8325.20  1.87213e-15
      8327.36  1.87167e-15
      8329.53  1.84799e-15
      8331.69  1.62899e-15
      8333.87  1.73202e-15
      8336.03  1.63551e-15
      8338.19  1.52764e-15
      8340.35  1.79377e-15
      8342.51  1.53217e-15
      8344.67  1.69409e-15
      8346.82  1.57822e-15
      8348.98  1.60407e-15
      8351.13  1.75065e-15
      8353.28  1.55788e-15
      8355.43  1.57610e-15
      8357.59  1.62492e-15
      8359.74  1.50346e-15
      8361.88  1.51467e-15
      8364.03  1.48391e-15
      8366.18  1.45721e-15
      8368.32  1.29942e-15
      8370.47  1.40206e-15
      8372.62  1.53206e-15
      8374.77  1.49229e-15
      8376.91  1.43051e-15
      8379.06  1.40387e-15
      8381.21  1.48136e-15
      8383.35  1.47492e-15
      8385.50  1.57936e-15
      8387.65  1.62798e-15
      8389.79  1.62075e-15
      8391.94  1.53848e-15
      8394.09  1.52095e-15
      8396.24  1.48499e-15
      8398.39  1.65618e-15
      8400.54  1.68966e-15
      8402.69  1.76410e-15
      8404.84  1.72158e-15
      8406.99  1.79039e-15
      8409.15  1.84364e-15
      8411.30  1.88685e-15
      8413.46  1.77877e-15
      8415.61  1.98559e-15
      8417.77  2.04502e-15
      8419.93  2.05492e-15
      8422.09  2.21852e-15
      8424.25  2.12953e-15
      8426.41  2.16922e-15
      8428.55  2.10550e-15
      8430.74  2.34881e-15
      8432.91  2.72851e-15
      8435.08  2.67762e-15
      8437.25  2.89441e-15
      8439.42  3.01931e-15
      8441.59  3.01872e-15
      8443.77  3.19770e-15
      8445.94  3.20808e-15
      8448.12  3.34084e-15
      8450.30  3.70725e-15
      8452.48  3.85342e-15
      8454.67  3.70046e-15
      8456.85  3.87557e-15
      8459.04  3.99559e-15
      8461.23  4.05318e-15
      8463.42  3.96710e-15
      8465.62  4.20588e-15
      8467.81  4.29032e-15
      8470.01  4.25861e-15
      8472.21  4.48310e-15
      8474.42  4.63564e-15
      8476.62  4.54904e-15
      8478.83  4.77924e-15
      8481.04  4.82309e-15
      8483.25  4.89948e-15
      8485.47  4.91218e-15
      8487.68  5.12451e-15
      8489.90  5.29674e-15
      8492.12  5.31697e-15
      8494.35  5.33212e-15
      8496.58  5.49087e-15
      8498.81  5.45300e-15
      8501.04  5.76252e-15
      8503.27  5.77781e-15
      8505.51  5.96391e-15
      8507.75  6.19762e-15
      8510.00  6.27742e-15
      8512.24  6.31149e-15
      8514.49  6.54067e-15
      8516.74  6.39190e-15
      8518.99  6.49856e-15
      8521.25  6.55575e-15
      8523.51  6.45889e-15
      8525.77  6.68450e-15
      8528.03  6.66214e-15
      8530.30  7.16000e-15
      8532.57  7.41167e-15
      8534.85  7.46688e-15
      8537.12  7.52766e-15
      8539.40  7.96059e-15
      8541.69  7.95855e-15
      8543.97  8.08844e-15
      8546.25  8.30498e-15
      8548.55  8.39925e-15
      8550.84  8.26449e-15
      8553.14  8.61222e-15
      8555.44  8.57734e-15
      8557.74  8.28542e-15
      8560.05  8.50087e-15
      8562.35  8.45265e-15
      8564.67  8.26194e-15
      8566.98  8.18967e-15
      8569.30  7.98603e-15
      8571.63  8.00378e-15
      8573.91  8.08394e-15
      8576.28  7.91975e-15
      8578.61  8.14584e-15
      8580.94  8.13742e-15
      8583.27  8.22549e-15
      8585.62  8.38805e-15
      8587.96  8.49870e-15
      8590.31  8.47042e-15
      8592.66  8.75688e-15
      8595.00  8.93451e-15
      8597.36  8.95184e-15
      8599.72  9.09605e-15
      8602.08  9.37107e-15
      8604.45  9.54580e-15
      8606.82  9.71267e-15
      8609.16  9.72705e-15
      8611.57  9.94269e-15
      8613.94  1.05531e-14
      8616.32  1.06798e-14
      8618.71  1.08108e-14
      8621.13  1.12844e-14
      8623.50  1.11421e-14
      8625.91  1.18820e-14
      8628.28  1.21488e-14
      8630.68  1.27376e-14
      8633.08  1.27740e-14
      8635.49  1.32769e-14
      8637.90  1.35701e-14
      8640.32  1.36213e-14
      8642.73  1.37667e-14
      8645.15  1.42885e-14
      8647.58  1.44826e-14
      8650.00  1.47620e-14
      8652.43  1.47996e-14
      8654.87  1.52149e-14
      8657.30  1.52948e-14
      8659.74  1.53694e-14
      8662.18  1.53830e-14
      8664.63  1.54261e-14
      8667.08  1.57303e-14
      8669.53  1.59978e-14
      8671.99  1.56113e-14
      8674.45  1.55841e-14
      8676.91  1.55991e-14
      8679.37  1.55135e-14
      8681.84  1.51583e-14
      8684.32  1.55363e-14
      8686.79  1.54137e-14
      8689.27  1.56288e-14
      8691.75  1.52375e-14
      8694.24  1.48723e-14
      8696.73  1.54861e-14
      8699.22  1.51718e-14
      8701.71  1.53360e-14
      8704.21  1.50553e-14
      8706.71  1.49202e-14
      8709.21  1.46047e-14
      8711.71  1.46541e-14
      8714.24  1.42183e-14
      8716.75  1.47815e-14
      8719.27  1.43406e-14
      8721.79  1.43365e-14
      8724.31  1.39859e-14
      8726.84  1.40674e-14
      8729.37  1.38112e-14
      8731.90  1.36014e-14
      8734.44  1.32973e-14
      8736.98  1.28917e-14
      8739.52  1.29193e-14
      8742.07  1.24412e-14
      8744.62  1.23826e-14
      8747.17  1.21581e-14
      8749.73  1.19264e-14
      8752.29  1.15968e-14
      8754.85  1.17559e-14
      8757.42  1.11365e-14
      8759.99  1.09710e-14
      8762.56  1.09226e-14
      8765.13  1.05337e-14
      8767.71  1.05441e-14
      8770.29  1.01686e-14
      8772.88  1.00528e-14
      8775.47  1.00067e-14
      8778.06  9.62518e-15
      8780.65  9.58338e-15
      8783.25  9.53071e-15
      8785.85  9.32799e-15
      8788.46  9.08359e-15
      8791.06  8.90342e-15
      8793.67  8.85312e-15
      8796.29  8.73814e-15
      8798.90  8.60809e-15
      8801.53  8.68739e-15
      8804.15  8.46773e-15
      8806.77  8.21344e-15
      8809.41  8.17593e-15
      8812.04  7.82901e-15
      8814.68  7.93393e-15
      8817.31  7.67212e-15
      8819.96  7.58164e-15
      8822.60  7.53278e-15
      8825.15  7.38324e-15
      8827.90  7.73998e-15
      8830.56  7.07064e-15
      8833.21  7.01268e-15
      8835.88  6.80660e-15
      8838.54  6.74328e-15
      8841.21  6.48264e-15
      8843.88  6.43533e-15
      8846.55  6.06133e-15
      8849.23  6.13886e-15
      8851.91  5.91058e-15
      8854.59  5.93145e-15
      8857.28  5.77081e-15
      8859.95  5.55706e-15
      8862.64  5.33463e-15
      8865.35  5.33153e-15
      8868.06  5.18933e-15
      8870.76  5.28269e-15
      8873.46  5.02870e-15
      8876.17  4.86364e-15
      8878.88  4.67512e-15
      8881.60  4.59921e-15
      8884.32  4.51756e-15
      8887.03  4.36505e-15
      8889.76  4.46931e-15
      8892.49  4.33283e-15
      8895.22  4.30584e-15
      8897.95  4.08291e-15
      8900.69  3.94964e-15
      8903.42  3.97526e-15
      8906.17  3.95000e-15
      8908.91  3.83505e-15
      8911.67  3.80286e-15
      8914.42  3.62813e-15
      8917.17  3.64546e-15
      8919.93  3.55856e-15
      8922.69  3.55817e-15
      8925.46  3.40597e-15
      8928.22  3.39959e-15
      8931.00  3.29905e-15
      8933.77  3.25980e-15
      8936.55  3.29415e-15
      8939.33  3.36967e-15
      8942.11  3.35784e-15
      8944.90  3.20898e-15
      8947.69  3.24600e-15
      8950.48  3.28708e-15
      8953.27  3.16902e-15
      8956.08  3.08187e-15
      8958.88  3.14979e-15
      8961.68  3.15877e-15
      8964.49  3.11000e-15
      8967.30  3.14854e-15
      8970.12  3.11229e-15
      8972.94  3.09262e-15
      8975.76  3.13065e-15
      8978.58  3.11828e-15
      8981.41  3.03335e-15
      8984.24  3.09947e-15
      8987.07  3.16022e-15
      8989.91  3.05827e-15
      8992.75  3.01516e-15
      8995.60  3.01741e-15
      8998.44  2.90855e-15
      9001.29  2.96370e-15
      9004.14  2.85969e-15
      9007.00  2.86654e-15
      9009.86  2.91811e-15
      9012.72  2.92401e-15
      9015.59  2.89747e-15
      9018.45  2.88003e-15
      9021.33  2.91317e-15
      9024.20  2.84843e-15
      9027.08  2.78679e-15
      9029.96  2.81053e-15
      9032.85  2.88671e-15
      9035.73  2.92869e-15
      9038.62  2.73941e-15
      9041.52  2.72837e-15
      9044.42  2.69958e-15
      9047.32  2.76405e-15
      9050.22  2.71433e-15
      9053.13  2.66128e-15
      9056.04  2.68999e-15
      9058.95  2.56441e-15
      9061.87  2.61711e-15
      9064.79  2.57734e-15
      9067.71  2.62011e-15
      9070.64  2.61929e-15
      9073.57  2.62676e-15
      9076.50  2.67246e-15
      9079.44  2.65674e-15
      9082.38  2.60300e-15
      9085.33  2.60385e-15
      9088.27  2.72782e-15
      9091.22  2.72477e-15
      9094.17  2.66466e-15
      9097.13  2.70781e-15
      9100.08  2.72848e-15
      9103.05  2.79289e-15
      9106.02  2.80017e-15
      9108.99  2.94500e-15
      9111.96  2.72917e-15
      9114.93  2.87720e-15
      9117.92  2.92588e-15
      9120.90  2.77684e-15
      9123.88  2.81632e-15
      9126.87  2.97850e-15
      9129.87  2.86353e-15
      9132.86  2.88768e-15
      9135.86  2.88426e-15
      9138.86  2.91172e-15
      9141.87  2.89479e-15
      9144.88  2.90786e-15
      9147.90  2.88901e-15
      9150.91  2.77322e-15
      9153.93  2.79807e-15
      9156.95  2.76323e-15
      9159.98  2.83249e-15
      9163.01  2.72373e-15
      9166.05  2.71708e-15
      9169.08  2.75949e-15
      9172.12  2.63764e-15
      9175.17  2.57286e-15
      9178.21  2.62910e-15
      9181.27  2.57958e-15
      9184.32  2.57612e-15
      9187.38  2.57029e-15
      9190.44  2.65420e-15
      9193.50  2.59740e-15
      9196.57  2.53756e-15
      9199.64  2.55735e-15
      9202.72  2.49114e-15
      9205.80  2.48190e-15
      9208.88  2.59976e-15
      9211.97  2.54791e-15
      9215.06  2.74752e-15
      9218.15  2.65728e-15
      9221.25  2.69120e-15
      9224.35  2.75863e-15
      9227.45  2.77281e-15
      9230.56  2.80756e-15
      9233.67  2.98585e-15
      9236.79  2.93380e-15
      9239.90  2.93845e-15
      9243.03  2.99669e-15
      9246.15  3.04985e-15
      9249.28  3.16771e-15
      9252.42  3.19541e-15
      9255.55  3.18349e-15
      9258.69  3.25897e-15
      9261.84  3.22236e-15
      9264.98  3.26153e-15
      9268.14  3.33729e-15
      9271.29  3.37123e-15
      9274.45  3.35657e-15
      9277.61  3.36214e-15
      9280.78  3.48275e-15
      9283.95  3.38732e-15
      9287.12  3.46638e-15
      9290.30  3.49054e-15
      9293.48  3.40399e-15
      9296.67  3.41432e-15
      9299.85  3.37933e-15
      9303.05  3.44545e-15
      9306.24  3.27209e-15
      9309.44  3.31385e-15
      9312.65  3.21094e-15
      9315.86  3.28399e-15
      9319.07  3.28430e-15
      9322.28  3.20859e-15
      9325.50  3.29615e-15
      9328.73  3.15236e-15
      9331.95  3.11573e-15
      9335.19  3.16551e-15
      9338.42  3.14486e-15
      9341.66  3.24826e-15
      9344.90  3.19097e-15
      9348.15  3.18589e-15
      9351.40  3.17613e-15
      9354.66  3.06402e-15
      9357.92  3.09823e-15
      9361.18  3.00129e-15
      9364.44  2.99372e-15
      9367.72  3.08418e-15
      9370.99  2.96279e-15
      9374.27  2.88648e-15
      9377.55  2.92008e-15
      9380.84  2.87657e-15
      9384.13  2.65516e-15
      9387.43  2.63495e-15
      9390.72  2.70737e-15
      9394.03  2.73305e-15
      9397.34  2.61881e-15
      9400.65  2.66927e-15
      9403.96  2.73671e-15
      9407.28  2.77585e-15
      9410.61  2.70599e-15
      9413.94  2.62333e-15
      9417.26  2.61034e-15
      9420.60  2.66489e-15
      9423.94  2.65629e-15
      9427.29  2.65753e-15
      9430.64  2.71886e-15
      9433.99  2.64519e-15
      9437.35  2.74069e-15
      9440.71  2.68854e-15
      9444.07  2.64058e-15
      9447.44  2.53660e-15
      9450.82  2.53359e-15
      9454.20  2.47553e-15
      9457.58  2.55880e-15
      9460.96  2.46024e-15
      9464.36  2.51406e-15
      9467.75  2.43464e-15
      9471.15  2.37178e-15
      9474.56  2.36178e-15
      9477.96  2.38590e-15
      9481.38  2.28437e-15
      9484.79  2.23910e-15
      9488.22  2.21567e-15
      9491.65  2.20818e-15
      9495.08  2.21224e-15
      9498.51  2.15140e-15
      9501.95  2.10676e-15
      9505.39  2.22480e-15
      9508.84  2.19309e-15
      9512.29  2.17642e-15
      9515.75  2.06042e-15
      9519.21  2.18609e-15
      9522.68  2.12549e-15
      9526.15  2.09615e-15
      9529.62  2.15332e-15
      9533.11  2.19535e-15
      9536.59  2.20234e-15
      9540.08  2.26631e-15
      9543.57  2.23600e-15
      9547.07  2.31023e-15
      9550.57  2.32025e-15
      9554.08  2.33627e-15
      9557.59  2.28929e-15
      9561.11  2.34683e-15
      9564.63  2.27829e-15
      9568.16  2.28938e-15
      9571.69  2.22424e-15
      9575.22  2.24650e-15
      9578.76  2.21941e-15
      9582.30  2.18335e-15
      9585.85  2.14589e-15
      9589.40  2.11664e-15
      9592.97  2.13609e-15
      9596.53  2.04522e-15
      9600.09  1.98865e-15
      9603.67  2.03972e-15
      9607.24  1.89926e-15
      9610.83  1.97709e-15
      9614.42  1.94812e-15
      9618.00  2.01587e-15
      9621.61  2.01930e-15
      9625.20  1.91662e-15
      9628.81  1.89273e-15
      9632.42  1.95072e-15
      9636.04  2.01297e-15
      9639.66  1.91790e-15
      9643.28  1.92035e-15
      9646.91  1.95465e-15
      9650.55  1.85735e-15
      9654.19  1.88176e-15
      9657.84  1.88572e-15
      9661.48  1.82776e-15
      9665.14  1.84011e-15
      9668.80  1.86071e-15
      9672.46  1.85356e-15
      9676.13  1.85075e-15
      9679.81  1.72029e-15
      9683.49  1.81312e-15
      9687.17  1.80380e-15
      9690.86  1.81460e-15
      9694.56  1.77146e-15
      9698.26  1.82067e-15
      9701.96  1.77189e-15
      9705.67  1.75615e-15
      9709.39  1.80629e-15
      9713.11  1.79662e-15
      9716.83  1.67160e-15
      9720.57  1.75529e-15
      9724.30  1.74541e-15
      9728.04  1.77645e-15
      9731.79  1.72768e-15
      9735.54  1.71975e-15
      9739.29  1.71196e-15
      9743.05  1.80788e-15
      9746.82  1.77374e-15
      9750.59  1.68821e-15
      9754.37  1.76246e-15
      9758.15  1.69456e-15
      9761.94  1.70490e-15
      9765.73  1.64953e-15
      9769.51  1.68849e-15
      9773.33  1.71335e-15
      9777.14  1.66904e-15
      9780.95  1.67658e-15
      9784.77  1.67970e-15
      9788.60  1.69347e-15
      9792.42  1.66978e-15
      9796.26  1.58988e-15
      9800.10  1.58753e-15
      9803.94  1.62833e-15
      9807.80  1.65000e-15
      9811.65  1.62927e-15
      9815.52  1.61637e-15
      9819.38  1.59697e-15
      9823.25  1.64117e-15
      9827.13  1.57577e-15
      9831.01  1.61720e-15
      9834.90  1.60534e-15
      9838.80  1.62682e-15
      9842.69  1.61586e-15
      9846.60  1.62937e-15
      9850.51  1.61842e-15
      9854.43  1.65437e-15
      9858.35  1.63032e-15
      9862.28  1.59919e-15
      9866.21  1.68584e-15
      9870.14  1.62372e-15
      9874.09  1.62262e-15
      9878.04  1.64037e-15
      9881.99  1.65048e-15
      9885.95  1.61260e-15
      9889.93  1.62193e-15
      9893.89  1.62318e-15
      9897.87  1.62322e-15
      9901.85  1.60752e-15
      9905.84  1.63131e-15
      9909.83  1.67941e-15
      9913.83  1.57922e-15
      9917.83  1.67195e-15
      9921.85  1.68096e-15
      9925.86  1.61188e-15
      9929.89  1.70347e-15
      9933.91  1.66890e-15
      9937.95  1.71906e-15
      9941.98  1.62576e-15
      9946.03  1.63871e-15
      9950.08  1.70446e-15
      9954.14  1.72835e-15
      9958.20  1.72169e-15
      9962.27  1.67255e-15
      9966.34  1.71739e-15
      9970.42  1.70430e-15
      9974.50  1.66914e-15
      9978.60  1.66961e-15
      9982.69  1.67478e-15
      9986.80  1.70949e-15
      9990.91  1.59743e-15
      9995.01  1.59611e-15
      9999.14  1.68060e-15
      10003.3  1.72619e-15
      10007.4  1.75566e-15
      10011.5  1.87011e-15
      10015.7  1.87387e-15
      10019.8  1.99773e-15
      10024.0  1.98625e-15
      10028.1  2.11825e-15
      10032.3  2.22604e-15
      10036.5  2.27398e-15
      10040.7  2.32866e-15
      10044.9  2.47691e-15
      10049.0  2.61281e-15
      10053.2  2.67515e-15
      10057.4  2.70523e-15
      10061.7  2.68952e-15
      10065.9  2.71641e-15
      10070.1  2.80024e-15
      10074.3  2.76330e-15
      10078.6  2.85396e-15
      10082.8  2.83910e-15
      10087.0  2.82319e-15
      10091.3  2.90564e-15
      10095.5  2.86836e-15
      10099.8  2.86398e-15
      10104.1  2.87576e-15
      10108.4  2.80089e-15
      10112.6  2.87864e-15
      10116.9  2.83029e-15
      10121.2  2.84440e-15
      10125.5  2.81042e-15
      10129.8  2.83694e-15
      10134.1  2.81191e-15
      10138.5  2.77845e-15
      10142.8  2.76948e-15
      10147.1  2.73952e-15
      10151.5  2.71834e-15
      10155.8  2.70631e-15
      10160.2  2.71893e-15
      10164.5  2.64633e-15
      10168.9  2.54382e-15
      10173.2  2.59061e-15
      10177.6  2.52975e-15
      10182.0  2.55399e-15
      10186.4  2.51106e-15
      10190.8  2.47404e-15
      10195.2  2.38733e-15
      10199.6  2.37546e-15
      10204.0  2.43017e-15
      10208.4  2.31315e-15
      10212.8  2.27518e-15
      10217.3  2.14591e-15
      10221.7  2.05470e-15
      10226.2  2.11921e-15
      10230.6  2.05567e-15
      10235.1  2.01774e-15
      10239.5  1.96091e-15
      10244.0  1.92976e-15
      10248.5  1.92476e-15
      10253.0  1.88663e-15
      10257.5  1.88167e-15
      10262.0  1.83166e-15
      10266.5  1.81607e-15
      10271.0  1.83090e-15
      10275.5  1.77756e-15
      10280.0  1.73333e-15
      10284.5  1.69472e-15
      10289.1  1.71262e-15
      10293.6  1.70046e-15
      10298.2  1.71765e-15
      10302.7  1.69240e-15
      10307.3  1.65621e-15
      10311.9  1.67280e-15
      10316.4  1.65103e-15
      10321.0  1.63532e-15
      10325.6  1.68357e-15
      10330.2  1.66033e-15
      10334.8  1.69362e-15
      10339.4  1.65211e-15
      10344.0  1.69069e-15
      10348.6  1.72891e-15
      10353.3  1.77550e-15
      10357.9  1.76056e-15
      10362.5  1.77499e-15
      10367.2  1.73462e-15
      10371.8  1.80404e-15
      10376.5  1.80152e-15
      10381.2  1.78119e-15
      10385.9  1.78215e-15
      10390.5  1.77060e-15
      10395.2  1.84050e-15
      10399.9  1.78854e-15
      10404.6  1.75657e-15
      10409.3  1.82381e-15
      10414.0  1.77113e-15
      10418.8  1.81014e-15
      10423.5  1.77149e-15
      10428.2  1.80793e-15
      10433.0  1.75323e-15
      10437.7  1.78754e-15
      10442.5  1.75439e-15
      10447.3  1.75138e-15
      10452.0  1.78313e-15
      10456.8  1.81176e-15
      10461.6  1.76766e-15
      10466.4  1.81907e-15
      10471.2  1.80439e-15
      10476.0  1.80774e-15
      10480.8  1.75785e-15
      10485.6  1.73941e-15
      10490.4  1.75519e-15
      10495.3  1.71256e-15
      10500.1  1.65628e-15
      10505.0  1.53445e-15
      10509.8  1.44727e-15
      10514.7  1.35821e-15
      10519.5  1.28931e-15
      10524.4  1.19454e-15
      10529.3  1.04209e-15
      10534.2  9.61822e-16
      10539.1  7.98244e-16
      10544.0  7.00831e-16
      10548.9  6.37805e-16
      10553.8  5.43284e-16
      10558.8  4.92160e-16
      10563.7  4.37699e-16
      10568.6  4.11885e-16
      10573.6  3.62187e-16
      10578.5  3.54404e-16
      10583.5  3.38219e-16
      10588.5  3.21635e-16
      10593.4  3.52972e-16
      10598.4  3.38646e-16
      10603.4  3.32137e-16
      10608.4  3.38599e-16
      10613.4  3.64108e-16
      10618.4  3.94553e-16
      10623.4  3.83722e-16
      10628.5  4.04106e-16
      10633.5  3.81735e-16
      10638.5  3.87982e-16
      10643.6  4.48007e-16
      10648.6  4.52922e-16
      10653.7  4.71627e-16
      10658.8  4.96197e-16
      10663.9  5.18437e-16
      10668.9  5.50128e-16
      10674.0  6.17301e-16
      10679.1  6.33822e-16
      10684.2  6.69510e-16
      10689.4  7.23969e-16
      10694.5  7.61843e-16
      10699.6  8.19968e-16
      10704.8  8.40032e-16
      10709.9  9.10085e-16
      10715.0  9.82203e-16
      10720.2  1.03084e-15
      10725.4  1.14905e-15
      10730.5  1.19510e-15
      10735.7  1.24463e-15
      10740.9  1.36407e-15
      10746.1  1.34800e-15
      10751.3  1.45114e-15
      10756.5  1.58095e-15
      10761.8  1.58827e-15
      10767.0  1.70574e-15
      10772.2  1.78986e-15
      10777.5  1.83528e-15
      10782.7  1.98400e-15
      10788.0  2.08630e-15
      10793.2  2.20547e-15
      10798.5  2.26406e-15
      10803.8  2.38180e-15
      10809.1  2.51189e-15
      10814.4  2.66128e-15
      10819.7  2.74906e-15
      10825.0  2.76874e-15
      10830.3  2.94506e-15
      10835.7  3.02136e-15
      10841.0  3.06473e-15
      10846.3  3.19668e-15
      10851.7  3.21208e-15
      10857.0  3.22380e-15
      10862.4  3.26638e-15
      10867.8  3.19862e-15
      10873.2  3.15914e-15
      10878.6  3.16357e-15
      10884.0  3.21360e-15
      10889.4  3.21627e-15
      10894.8  3.25071e-15
      10900.2  3.31011e-15
      10905.6  3.27308e-15
      10911.1  3.38096e-15
      10916.5  3.39480e-15
      10922.0  3.52646e-15
      10927.4  3.55042e-15
      10932.9  3.69898e-15
      10938.4  3.80554e-15
      10943.9  3.72313e-15
      10949.4  3.81786e-15
      10954.9  3.84871e-15
      10960.4  3.82055e-15
      10965.9  3.81355e-15
      10971.4  3.73393e-15
      10977.0  3.70888e-15
      10982.5  3.69352e-15
      10988.1  3.63231e-15
      10993.6  3.54016e-15
      10999.2  3.52035e-15
      11004.8  3.46307e-15
      11010.4  3.41420e-15
      11015.9  3.25349e-15
      11021.6  3.28180e-15
      11027.2  3.15071e-15
      11032.8  3.10380e-15
      11038.4  3.02267e-15
      11044.0  3.01700e-15
      11049.7  2.87471e-15
      11055.3  2.82809e-15
      11061.0  2.73244e-15
      11066.7  2.73563e-15
      11072.3  2.60641e-15
      11078.0  2.50042e-15
      11083.7  2.47602e-15
      11089.4  2.34028e-15
      11095.1  2.24808e-15
      11100.9  2.18771e-15
      11106.6  2.05002e-15
      11112.3  2.01605e-15
      11118.1  1.89302e-15
      11123.8  1.80937e-15
      11129.6  1.78703e-15
      11135.3  1.74698e-15
      11141.1  1.68178e-15
      11146.9  1.65120e-15
      11152.7  1.63052e-15
      11158.5  1.59346e-15
      11164.3  1.59914e-15
      11170.1  1.68054e-15
      11176.0  1.68502e-15
      11181.8  1.65756e-15
      11187.7  1.72762e-15
      11193.5  1.80403e-15
      11199.4  1.83663e-15
      11205.3  1.84898e-15
      11211.1  1.90664e-15
      11217.0  2.02709e-15
      11222.9  2.11700e-15
      11228.9  2.20720e-15
      11234.7  2.30535e-15
      11240.4  2.42803e-15
      11246.6  2.59668e-15
      11252.6  2.84607e-15
      11258.5  2.89027e-15
      11264.5  3.27742e-15
      11270.5  3.24592e-15
      11276.5  3.37827e-15
      11282.4  3.36160e-15
      11288.4  3.49550e-15
      11294.4  3.65067e-15
      11300.5  3.46544e-15
      11306.5  3.53912e-15
      11312.5  3.37220e-15
      11318.5  3.38589e-15
      11324.6  3.37412e-15
      11330.7  3.21656e-15
      11336.8  3.08554e-15
      11342.8  3.38658e-15
      11348.9  3.11025e-15
      11355.0  2.99206e-15
      11361.1  2.85461e-15
      11367.3  2.61607e-15
      11373.4  2.51700e-15
      11379.5  2.44185e-15
      11385.7  2.49349e-15
      11391.9  2.49594e-15
      11398.0  2.53650e-15
      11404.2  2.54071e-15
      11410.4  2.52381e-15
      11416.5  2.46593e-15
      11422.8  2.44098e-15
      11429.0  2.43085e-15
      11435.2  2.35259e-15
      11441.4  2.27494e-15
      11447.7  2.22234e-15
      11453.9  2.19552e-15
      11460.2  2.16700e-15
      11466.4  2.04694e-15
      11472.7  1.97631e-15
      11479.0  1.92969e-15
      11485.3  1.80024e-15
      11491.6  1.74804e-15
      11497.9  1.68791e-15
      11504.3  1.60638e-15
      11510.6  1.53879e-15
      11516.9  1.51629e-15
      11523.3  1.53493e-15
      11529.7  1.39952e-15
      11536.1  1.34399e-15
      11542.4  1.30819e-15
      11548.8  1.31899e-15
      11555.2  1.25638e-15
      11561.6  1.19771e-15
      11568.1  1.17837e-15
      11574.5  1.18258e-15
      11581.0  1.15497e-15
      11587.4  1.13820e-15
      11593.9  1.14275e-15
      11600.4  1.15473e-15
      11606.8  1.18241e-15
      11613.3  1.18310e-15
      11619.8  1.20019e-15
      11626.4  1.22007e-15
      11632.9  1.23121e-15
      11639.4  1.23494e-15
